Time (s)  r_x r_y r_z 
6.0006000600060006e-15, -3.5812847358430206e-10, 1.956095184688154e-10, 3.759541893902583e-11
6.0006000600060006e-15, -2.660950860434611e-10, 1.3519281527062501e-10, -2.5351487421622945e-10
6.0006000600060006e-15, -3.619205850669396e-11, 5.009375294892095e-11, 1.4191762784672846e-10
6.0006000600060006e-15, 5.497039014353926e-11, 1.0969331436339701e-10, -3.284622999008307e-10
6.0006000600060006e-15, 4.32868804367135e-11, 2.195664906212571e-10, 2.945509768568757e-10
6.0006000600060006e-15, -6.584824160392217e-11, -4.784084176164856e-10, 2.1933949544685376e-10
6.0006000600060006e-15, 2.730783398219494e-10, 4.654778141107129e-10, -4.974264850997372e-10
6.0006000600060006e-15, 5.0089628958373374e-11, -4.4145943728450577e-10, -4.562460971101614e-10
9.000900090009001e-15, 9.165968385997976e-11, -3.74292319097799e-10, 4.646406439675303e-10
9.000900090009001e-15, -4.3416175702787896e-10, 3.4066628481660146e-10, 2.259831665364434e-10
9.000900090009001e-15, -3.5835925057215076e-10, 1.9677692110938431e-10, 3.8409482432665445e-11
9.000900090009001e-15, -2.6668237288900435e-10, 1.3490455580218013e-10, -2.5421262330189835e-10
9.000900090009001e-15, -3.615465615208003e-11, 4.9668401531116124e-11, 1.4272991269231453e-10
9.000900090009001e-15, 5.428129408091954e-11, 1.0892537875171822e-10, -3.2789880937294943e-10
9.000900090009001e-15, 4.31632747142736e-11, 2.200314904917154e-10, 2.930008333928327e-10
9.000900090009001e-15, -6.45382806470255e-11, -4.794470953598583e-10, 2.197813092081961e-10
9.000900090009001e-15, 2.742319032415762e-10, 4.656971095752025e-10, -4.980483566067776e-10
9.000900090009001e-15, 5.0298875239327294e-11, -4.4104420245839614e-10, -4.5542479723607803e-10
1.2001200120012001e-14, 9.036596591564701e-11, -3.7460939584806424e-10, 4.6441461373754504e-10
1.2001200120012001e-14, -4.3394744647929267e-10, 3.412366530104649e-10, 2.2562600832571337e-10
1.2001200120012001e-14, -3.585900275577042e-10, 1.9794432374589498e-10, 3.9223545921045455e-11
1.2001200120012001e-14, -2.6726965973438216e-10, 1.3461629633374533e-10, -2.549103723874323e-10
1.2001200120012001e-14, -3.611725380128598e-11, 4.9243050105492656e-11, 1.4354219753086652e-10
1.2001200120012001e-14, 5.359219801811983e-11, 1.081574431400784e-10, -3.273353188450026e-10
1.2001200120012001e-14, 4.3039668995448384e-11, 2.2049649037004464e-10, 2.9145068993570784e-10
1.2001200120012001e-14, -6.322831969007101e-11, -4.804857731031734e-10, 2.2022312296962204e-10
1.2001200120012001e-14, 2.753854666611781e-10, 4.659164050396547e-10, -4.986702281137989e-10
1.2001200120012001e-14, 5.050812152027942e-11, -4.406289676322732e-10, -4.5460349736198753e-10
1.5001500150015003e-14, 8.907224797126142e-11, -3.7492647259834745e-10, 4.64188583507472e-10
1.5001500150015003e-14, -4.3373313593294146e-10, 3.418070212086417e-10, 2.252688501206146e-10
1.5001500150015003e-14, -3.5882080454077153e-10, 1.991117263779779e-10, 4.0037609403689886e-11
1.5001500150015003e-14, -2.678569465795973e-10, 1.3432803686532286e-10, -2.556081214728224e-10
1.5001500150015003e-14, -3.607985145452699e-11, 4.881769867152299e-11, 1.4435448236207506e-10
1.5001500150015003e-14, 5.290310195513966e-11, 1.073895075284767e-10, -3.2677182831699044e-10
1.5001500150015003e-14, 4.291606328045436e-11, 2.2096149025677206e-10, 2.8990054648581144e-10
1.5001500150015003e-14, -6.191835873306694e-11, -4.815244508464357e-10, 2.2066493673111984e-10
1.5001500150015003e-14, 2.765390300807558e-10, 4.661357005040705e-10, -4.992920996208013e-10
1.5001500150015003e-14, 5.0717367801229726e-11, -4.4021373280613686e-10, -4.537821974878898e-10
1.8001800180018002e-14, 8.777853002683194e-11, -3.7524354934864307e-10, 4.639625532773244e-10
1.8001800180018002e-14, -4.3351882538903137e-10, 3.4237738941153184e-10, 2.2491169192165428e-10
1.8001800180018002e-14, -3.5905158152114593e-10, 2.0027912900523105e-10, 4.0851672880083507e-11
1.8001800180018002e-14, -2.6844423342465215e-10, 1.3403977739691481e-10, -2.563058705580608e-10
1.8001800180018002e-14, -3.604244911202454e-11, 4.839234722865876e-11, 1.4516676718563094e-10
1.8001800180018002e-14, 5.221400589197859e-11, 1.0662157191691225e-10, -3.2620833778891314e-10
1.8001800180018002e-14, 4.2792457569514335e-11, 2.2142649015244575e-10, 2.883504030434537e-10
1.8001800180018002e-14, -6.060839777602223e-11, -4.825631285896509e-10, 2.2110675049267627e-10
1.8001800180018002e-14, 2.7769259350030984e-10, 4.663549959684511e-10, -4.999139711277853e-10
1.8001800180018002e-14, 5.0926614082178186e-11, -4.3979849797998695e-10, -4.529608976137848e-10
2.1002100210021e-14, 8.648481208236821e-11, -3.7556062609894464e-10, 4.63736523047117e-10
2.1002100210021e-14, -4.333045148477862e-10, 3.4294775761957085e-10, 2.2455453372938366e-10
2.1002100210021e-14, -3.5928235849860287e-10, 2.0144653162721682e-10, 4.166573634966814e-11
2.1002100210021e-14, -2.690315202695487e-10, 1.3375151792852313e-10, -2.570036196431409e-10
2.1002100210021e-14, -3.600504677400603e-11, 4.796699577633141e-11, 1.4597905200122634e-10
2.1002100210021e-14, 5.152490982863623e-11, 1.0585363630538425e-10, -3.25644847260771e-10
2.1002100210021e-14, 4.2668851862856986e-11, 2.2189149005763398e-10, 2.8680025960894344e-10
2.1002100210021e-14, -5.929843681894659e-11, -4.836018063328252e-10, 2.2154856425427648e-10
2.1002100210021e-14, 2.788461569198408e-10, 4.665742914327975e-10, -5.005358426347515e-10
2.1002100210021e-14, 5.113586036312478e-11, -4.393832631538233e-10, -4.5213959773967255e-10
2.4002400240024002e-14, 8.519109413788068e-11, -3.7587770284924496e-10, 4.635104928168663e-10
2.4002400240024002e-14, -4.3309020430944955e-10, 3.435181258332336e-10, 2.24197375544402e-10
2.4002400240024002e-14, -3.5951313547289847e-10, 2.026139342434586e-10, 4.2479799811838634e-11
2.4002400240024002e-14, -2.6961880711428864e-10, 1.3346325846014946e-10, -2.577013687280569e-10
2.4002400240024002e-14, -3.596764444070427e-11, 4.754164431395285e-11, 1.4679133680855621e-10
2.4002400240024002e-14, 5.08358137651122e-11, 1.0508570069389189e-10, -3.2508135673256424e-10
2.4002400240024002e-14, 4.254524616071639e-11, 2.2235648997292446e-10, 2.8525011618258654e-10
2.4002400240024002e-14, -5.798847586185046e-11, -4.846404840759661e-10, 2.2199037801590394e-10
2.4002400240024002e-14, 2.799997203393493e-10, 4.667935868971108e-10, -5.011577141417003e-10
2.4002400240024002e-14, 5.134510664406947e-11, -4.389680283276457e-10, -4.5131829786555294e-10
2.7002700270027004e-14, 8.389737619338053e-11, -3.7619477959953577e-10, 4.632844625865905e-10
2.7002700270027004e-14, -4.328758937742863e-10, 3.4408849405303765e-10, 2.238402173673608e-10
2.7002700270027004e-14, -3.597439124437679e-10, 2.0378133685343736e-10, 4.329386326593846e-11
2.7002700270027004e-14, -2.702060939588734e-10, 1.331749989917954e-10, -2.5839911781280404e-10
2.7002700270027004e-14, -3.5930242112356954e-11, 4.711629284091641e-11, 1.476036216073198e-10
2.7002700270027004e-14, 5.014671770140618e-11, 1.0431776508243445e-10, -3.245178662042932e-10
2.7002700270027004e-14, 4.242164046333152e-11, 2.2282148989892358e-10, 2.8369997276468466e-10
2.7002700270027004e-14, -5.667851490474508e-11, -4.856791618190819e-10, 2.224321917775403e-10
2.7002700270027004e-14, 2.8115328375883587e-10, 4.670128823613919e-10, -5.017795856486322e-10
2.7002700270027004e-14, 5.155435292501224e-11, -4.3855279350145405e-10, -4.504969979914259e-10
3.0003000300030006e-14, 8.260365824887976e-11, -3.7651185634980787e-10, 4.6305843235631e-10
3.0003000300030006e-14, -4.3266158324258475e-10, 3.4465886227954724e-10, 2.2348305919896866e-10
3.0003000300030006e-14, -3.599746894109232e-10, 2.0494873945658742e-10, 4.410792671125489e-11
3.0003000300030006e-14, -2.707933808033041e-10, 1.3288673952346223e-10, -2.590968668973783e-10
3.0003000300030006e-14, -3.589283978920606e-11, 4.66909413565979e-11, 1.484159063972222e-10
3.0003000300030006e-14, 4.945762163751788e-11, 1.0354982947101117e-10, -3.239543756759582e-10
3.0003000300030006e-14, 4.229803477094557e-11, 2.2328648983625514e-10, 2.821498293555337e-10
3.0003000300030006e-14, -5.536855394764246e-11, -4.867178395621818e-10, 2.2287400553916527e-10
3.0003000300030006e-14, 2.8230684717830103e-10, 4.672321778256419e-10, -5.024014571555476e-10
3.0003000300030006e-14, 5.1763599205953045e-11, -4.3813755867524816e-10, -4.4967569811729134e-10
3.3003300330033e-14, 8.130994030439116e-11, -3.768289331000508e-10, 4.628324021260469e-10
3.3003300330033e-14, -4.3244727271465853e-10, 3.4522923051337764e-10, 2.2312590103999627e-10
3.3003300330033e-14, -3.602054663740511e-10, 2.0611614205229226e-10, 4.4921990147013805e-11
3.3003300330033e-14, -2.713806676475817e-10, 1.325984800551512e-10, -2.597946159817765e-10
3.3003300330033e-14, -3.5855437471497165e-11, 4.6265589860356874e-11, 1.4922819117797575e-10
3.3003300330033e-14, 4.8768525573447036e-11, 1.0278189385962138e-10, -3.233908851475595e-10
3.3003300330033e-14, 4.2174429083805344e-11, 2.2375148978555924e-10, 2.8059968595542213e-10
3.3003300330033e-14, -5.4058592990555433e-11, -4.877565173052764e-10, 2.2331581930075647e-10
3.3003300330033e-14, 2.8346041059774525e-10, 4.674514732898616e-10, -5.030233286624468e-10
3.3003300330033e-14, 5.197284548689186e-11, -4.377223238490279e-10, -4.4885439824314925e-10
3.6003600360036003e-14, 8.001622235992834e-11, -3.7714600985025306e-10, 4.626063718958257e-10
3.6003600360036003e-14, -4.3223296219084903e-10, 3.457995987552001e-10, 2.227687428912822e-10
3.6003600360036003e-14, -3.6043624333281103e-10, 2.072835446398796e-10, 4.573605357237394e-11
3.6003600360036003e-14, -2.719679544917069e-10, 1.3231022058686335e-10, -2.60492365065996e-10
3.6003600360036003e-14, -3.5818035159478724e-11, 4.584023835153809e-11, 1.5004047594930184e-10
3.6003600360036003e-14, 4.807942950919342e-11, 1.0201395824826437e-10, -3.228273946190974e-10
3.6003600360036003e-14, 4.2050823402160495e-11, 2.2421648974749077e-10, 2.7904954256462944e-10
3.6003600360036003e-14, -5.274863203349763e-11, -4.887951950483771e-10, 2.2375763306228942e-10
3.6003600360036003e-14, 2.846139740171691e-10, 4.67670768754052e-10, -5.036452001693303e-10
3.6003600360036003e-14, 5.2182091767828665e-11, -4.37307089022793e-10, -4.480330983689996e-10
3.9003900390039005e-14, 7.872250441550573e-11, -3.7746308660040175e-10, 4.623803416656732e-10
3.9003900390039005e-14, -4.3201865167152807e-10, 3.46369967005747e-10, 2.2241158475373907e-10
3.9003900390039005e-14, -3.6066702028683203e-10, 2.0845094721861623e-10, 4.655011698642064e-11
3.9003900390039005e-14, -2.725552413356802e-10, 1.320219611185996e-10, -2.611901141500349e-10
3.9003900390039005e-14, -3.5780632853401263e-11, 4.541488682947314e-11, 1.5085276071093244e-10
3.9003900390039005e-14, 4.739033344475684e-11, 1.0124602263693952e-10, -3.2226390409057226e-10
3.9003900390039005e-14, 4.1927217726262736e-11, 2.2468148972271772e-10, 2.7749939918342455e-10
3.9003900390039005e-14, -5.143867107648352e-11, -4.898338727914969e-10, 2.2419944682373733e-10
3.9003900390039005e-14, 2.857675374365731e-10, 4.678900642182138e-10, -5.042670716761985e-10
3.9003900390039005e-14, 5.2391338048763424e-11, -4.368918541965433e-10, -4.4721179849484226e-10
4.2004200420042e-14, 7.742878647113857e-11, -3.777801633504826e-10, 4.621543114356185e-10
4.2004200420042e-14, -4.3180434115710056e-10, 3.4694033526581763e-10, 2.220544266283602e-10
4.2004200420042e-14, -3.6089779723571024e-10, 2.096183497877021e-10, 4.736418038815898e-11
4.2004200420042e-14, -2.7314252817950203e-10, 1.317337016503607e-10, -2.618878632338917e-10
4.2004200420042e-14, -3.5743230553516516e-11, 4.498953529348229e-11, 1.516650454626118e-10
4.2004200420042e-14, 4.6701237380137126e-11, 1.0047808702564618e-10, -3.217004135619845e-10
4.2004200420042e-14, 4.180361205636495e-11, 2.2514648971191948e-10, 2.7594925581206405e-10
4.2004200420042e-14, -5.012871011952835e-11, -4.9087255053465e-10, 2.2464126058507094e-10
4.2004200420042e-14, 2.869211008559577e-10, 4.681093596823482e-10, -5.048889431830518e-10
4.2004200420042e-14, 5.26005843296961e-11, -4.3647661937027874e-10, -4.463904986206772e-10
4.5004500450045e-14, 7.613506852684292e-11, -3.7809724010048e-10, 4.6192828120569336e-10
4.5004500450045e-14, -4.3159003064800754e-10, 3.475107035362846e-10, 2.2169726851622736e-10
4.5004500450045e-14, -3.611285741790058e-10, 2.1078575234626396e-10, 4.81782437765063e-11
4.5004500450045e-14, -2.7372981502317253e-10, 1.314454421821473e-10, -2.625856123175656e-10
4.5004500450045e-14, -3.570582826007652e-11, 4.45641837428765e-11, 1.5247733020409813e-10
4.5004500450045e-14, 4.601214131533414e-11, 9.971015141438377e-11, -3.2113692303333435e-10
4.5004500450045e-14, 4.1680006392720315e-11, 2.2561148971578465e-10, 2.743991124507906e-10
4.5004500450045e-14, -4.881874916264822e-11, -4.919112282778523e-10, 2.2508307434625852e-10
4.5004500450045e-14, 2.880746642753233e-10, 4.683286551464556e-10, -5.055108146898906e-10
4.5004500450045e-14, 5.2809830610626675e-11, -4.36061384543999e-10, -4.455691987465044e-10
4.8004800480048005e-14, 7.484135058263563e-11, -3.7841431685037654e-10, 4.6170225097593205e-10
4.8004800480048005e-14, -4.3137572014472975e-10, 3.4808107181810086e-10, 2.2134011041851863e-10
4.8004800480048005e-14, -3.613593511162393e-10, 2.119531548933484e-10, 4.8992307150283955e-11
4.8004800480048005e-14, -2.7431710186669187e-10, 1.311571827139599e-10, -2.632833614010561e-10
4.8004800480048005e-14, -3.566842597333263e-11, 4.413883217695963e-11, 1.5328961493516513e-10
4.8004800480048005e-14, 4.532304525034778e-11, 9.89422158031517e-11, -3.2057343250462234e-10
4.8004800480048005e-14, 4.1556400735581293e-11, 2.2607648973500895e-10, 2.7284896909983125e-10
4.8004800480048005e-14, -4.7508788205860004e-11, -4.929499060211209e-10, 2.2552488810726562e-10
4.8004800480048005e-14, 2.892282276946705e-10, 4.685479506105371e-10, -5.06132686196715e-10
4.8004800480048005e-14, 5.30190768915551e-11, -4.35646149717704e-10, -4.4474789887232374e-10
5.1005100510051007e-14, 7.354763263853432e-11, -3.7873139360015336e-10, 4.614762207463718e-10
5.1005100510051007e-14, -4.3116140964779106e-10, 3.4865144011230743e-10, 2.2098295233651754e-10
5.1005100510051007e-14, -3.615901280468883e-10, 2.1312055742791404e-10, 4.98063705082083e-11
5.1005100510051007e-14, -2.7490438871006003e-10, 1.3086892324579893e-10, -2.639811104843632e-10
5.1005100510051007e-14, -3.563102369353451e-11, 4.37134805950308e-11, 1.5410189965560374e-10
5.1005100510051007e-14, 4.463394918517797e-11, 9.817428019194942e-11, -3.200099419758488e-10
5.1005100510051007e-14, 4.1432795085198644e-11, 2.2654148977029284e-10, 2.71298825759396e-10
5.1005100510051007e-14, -4.619882724918135e-11, -4.939885837644749e-10, 2.2596670186805502e-10
5.1005100510051007e-14, 2.903817911139997e-10, 4.687672460745934e-10, -5.067545577035257e-10
5.1005100510051007e-14, 5.322832317248135e-11, -4.3523091489139346e-10, -4.439265989981352e-10
5.400540054005401e-14, 7.225391469455737e-11, -3.7904847034978977e-10, 4.612501905170526e-10
5.400540054005401e-14, -4.309470991577628e-10, 3.492218084200418e-10, 2.2062579427162288e-10
5.400540054005401e-14, -3.6182090497038285e-10, 2.1428795994882311e-10, 5.062043384888083e-11
5.400540054005401e-14, -2.7549167555327693e-10, 1.3058066377766468e-10, -2.6467885956748716e-10
5.400540054005401e-14, -3.559362142092905e-11, 4.328812899638697e-11, 1.5491418436522358e-10
5.400540054005401e-14, 4.394485311982465e-11, 9.740634458077637e-11, -3.194464514470141e-10
5.400540054005401e-14, 4.130918944182036e-11, 2.2700648982233893e-10, 2.697486824296759e-10
5.400540054005401e-14, -4.4888866292630675e-11, -4.95027261507935e-10, 2.264085156285866e-10
5.400540054005401e-14, 2.9153535453331126e-10, 4.689865415386253e-10, -5.07376429210323e-10
5.400540054005401e-14, 5.343756945340539e-11, -4.3481568006506726e-10, -4.4310529912393874e-10
5.700570057005701e-14, 7.09601967507239e-11, -3.793655470992632e-10, 4.6102416028801757e-10
5.700570057005701e-14, -4.30732788675268e-10, 3.497921767425476e-10, 2.2026863622535954e-10
5.700570057005701e-14, -3.6205168188610155e-10, 2.1545536245483198e-10, 5.143449717077726e-11
5.700570057005701e-14, -2.7607896239634235e-10, 1.3029240430955731e-10, -2.653766086504287e-10
5.700570057005701e-14, -3.5556219155759337e-11, 4.2862777380325614e-11, 1.5572646906385458e-10
5.700570057005701e-14, 4.32557570542878e-11, 9.663840896963205e-11, -3.188829609181187e-10
5.700570057005701e-14, 4.118558380569054e-11, 2.274714898918493e-10, 2.681985391108419e-10
5.700570057005701e-14, -4.35789053362271e-11, -4.960659392515238e-10, 2.2685032938881718e-10
5.700570057005701e-14, 2.9268891795260566e-10, 4.692058370026334e-10, -5.07998300717107e-10
5.700570057005701e-14, 5.364681573432718e-11, -4.3440044523872524e-10, -4.422839992497343e-10
6.000600060006001e-14, 6.966647880705369e-11, -3.7968262384854917e-10, 4.607981300593129e-10
6.000600060006001e-14, -4.3051847820098663e-10, 3.503625450811844e-10, 2.1991147819939037e-10
6.000600060006001e-14, -3.622824587933662e-10, 2.1662276494458087e-10, 5.224856047223564e-11
6.000600060006001e-14, -2.766662492392561e-10, 1.3000414484147696e-10, -2.6607435773318875e-10
6.000600060006001e-14, -3.551881689826344e-11, 4.243742574614757e-11, 1.5653875375134832e-10
6.000600060006001e-14, 4.256666098856742e-11, 9.587047335851597e-11, -3.18319470389163e-10
6.000600060006001e-14, 4.106197817704832e-11, 2.2793648997952267e-10, 2.666483958030432e-10
6.000600060006001e-14, -4.226894437999044e-11, -4.971046169952657e-10, 2.2729214314870053e-10
6.000600060006001e-14, 2.938424813718833e-10, 4.694251324666185e-10, -5.086201722238783e-10
6.000600060006001e-14, 5.385606201524668e-11, -4.3398521041236714e-10, -4.4146269937552173e-10
6.3006300630063e-14, 6.837276086356717e-11, -3.799997005976211e-10, 4.60572099830988e-10
6.3006300630063e-14, -4.3030416773566056e-10, 3.5093291343743975e-10, 2.195543201955293e-10
6.3006300630063e-14, -3.6251323569143646e-10, 2.1779016741658246e-10, 5.3062623751443217e-11
6.3006300630063e-14, -2.772535360820178e-10, 1.2971588537342365e-10, -2.667721068157685e-10
6.3006300630063e-14, -3.5481414648673335e-11, 4.2012074093159996e-11, 1.573510384275793e-10
6.3006300630063e-14, 4.1877564922663535e-11, 9.510253774742764e-11, -3.1775597986014736e-10
6.3006300630063e-14, 4.093837255612668e-11, 2.2840149008605142e-10, 2.6509825250640606e-10
6.3006300630063e-14, -4.0958983423941135e-11, -4.981432947391873e-10, 2.2773395690818714e-10
6.3006300630063e-14, 2.949960447911446e-10, 4.696444279305812e-10, -5.092420437306369e-10
6.3006300630063e-14, 5.406530829616387e-11, -4.3356997558599276e-10, -4.40641399501301e-10
6.6006600660066e-14, 6.707904292028533e-11, -3.8031677734645016e-10, 4.603460696030957e-10
6.6006600660066e-14, -4.3008985728009987e-10, 3.515032818129412e-10, 2.1919716221575572e-10
6.6006600660066e-14, -3.627440125795039e-10, 2.1895756986920924e-10, 5.387668700642202e-11
6.6006600660066e-14, -2.778408229246272e-10, 1.2942762590539726e-10, -2.6746985589816934e-10
6.6006600660066e-14, -3.544401240721374e-11, 4.158672242067945e-11, 1.581633230924462e-10
6.6006600660066e-14, 4.1188468856576185e-11, 9.433460213636661e-11, -3.1719248933107227e-10
6.6006600660066e-14, 4.0814766943151306e-11, 2.2886649021211854e-10, 2.635481092210325e-10
6.6006600660066e-14, -3.96490224681002e-11, -4.991819724833173e-10, 2.2817577066722416e-10
6.6006600660066e-14, 2.9614960821039e-10, 4.698637233945222e-10, -5.098639152373833e-10
6.6006600660066e-14, 5.42745545770787e-11, -4.3315474075960194e-10, -4.398200996270721e-10
6.9006900690069e-14, 6.578532497722965e-11, -3.8063385409500554e-10, 4.601200393756922e-10
6.9006900690069e-14, -4.2987554683518934e-10, 3.5207365020947055e-10, 2.1884000426223034e-10
6.9006900690069e-14, -3.6297478945668557e-10, 2.201249723006797e-10, 5.469075023501299e-11
6.9006900690069e-14, -2.784281097670839e-10, 1.2913936643739772e-10, -2.6816760498039297e-10
6.9006900690069e-14, -3.540661017410092e-11, 4.116137072803502e-11, 1.5897560774587308e-10
6.9006900690069e-14, 4.049937279030545e-11, 9.356666652533241e-11, -3.1662899880193814e-10
6.9006900690069e-14, 4.069116133833946e-11, 2.2933149035839442e-10, 2.6199796594699923e-10
6.9006900690069e-14, -3.833906151248916e-11, -5.002206502276868e-10, 2.286175844257553e-10
6.9006900690069e-14, 2.973031716296198e-10, 4.700830188584421e-10, -5.104857867441178e-10
6.9006900690069e-14, 5.448380085799114e-11, -4.327395059331944e-10, -4.3899879975283493e-10
7.200720072007201e-14, 6.449160703442207e-11, -3.809509308432539e-10, 4.5989400914883707e-10
7.200720072007201e-14, -4.296612364018958e-10, 3.5264401862897905e-10, 2.1848284633731255e-10
7.200720072007201e-14, -3.632055663220165e-10, 2.2129237470904292e-10, 5.5504813434858505e-11
7.200720072007201e-14, -2.790153966093874e-10, 1.2885110696942474e-10, -2.6886535406244114e-10
7.200720072007201e-14, -3.536920794954161e-11, 4.073601901457156e-11, 1.5978789238780998e-10
7.200720072007201e-14, 3.9810276723851414e-11, 9.279873091432463e-11, -3.160655082727455e-10
7.200720072007201e-14, 4.0567555741898795e-11, 2.2979649052553377e-10, 2.6044782268435704e-10
7.200720072007201e-14, -3.7029100557129954e-11, -5.012593279723291e-10, 2.2905939818372083e-10
7.200720072007201e-14, 2.9845673504883437e-10, 4.703023143223414e-10, -5.111076582508407e-10
7.200720072007201e-14, 5.469304713890114e-11, -4.3232427110677005e-10, -4.3817749987858944e-10
7.500750075007501e-14, 6.319788909188487e-11, -3.8126800759115947e-10, 4.5966797892259366e-10
7.500750075007501e-14, -4.294469259812757e-10, 3.5321438707360433e-10, 2.1812568844357978e-10
7.500750075007501e-14, -3.634363431744419e-10, 2.224597770921616e-10, 5.6318876603383114e-11
7.500750075007501e-14, -2.796026834515373e-10, 1.2856284750147808e-10, -2.695631031443158e-10
7.500750075007501e-14, -3.5331805733731845e-11, 4.031066727965289e-11, 1.6060017701823402e-10
7.500750075007501e-14, 3.912118065721418e-11, 9.203079530334285e-11, -3.1550201774349466e-10
7.500750075007501e-14, 4.0443950154026275e-11, 2.3026149071417224e-10, 2.5889767943312947e-10
7.500750075007501e-14, -3.571913960204488e-11, -5.022980057172798e-10, 2.2950121194105747e-10
7.500750075007501e-14, 2.996102984680341e-10, 4.705216097862208e-10, -5.117295297575521e-10
7.500750075007501e-14, 5.490229341980866e-11, -4.319090362803286e-10, -4.3735620000433557e-10
7.800780078007801e-14, 6.190417114964056e-11, -3.8158508433868404e-10, 4.5944194869702874e-10
7.800780078007801e-14, -4.2923261557448427e-10, 3.537847555456893e-10, 2.1776853058384864e-10
7.800780078007801e-14, -3.636671200128083e-10, 2.236271794476933e-10, 5.713293973777236e-11
7.800780078007801e-14, -2.801899702935331e-10, 1.282745880335574e-10, -2.702608522260191e-10
7.800780078007801e-14, -3.5294403526855854e-11, 3.988531552266506e-11, 1.6141246163714975e-10
7.800780078007801e-14, 3.843208459039389e-11, 9.126285969238669e-11, -3.1493852721418615e-10
7.800780078007801e-14, 4.032034457490705e-11, 2.3072649092492326e-10, 2.5734753619331265e-10
7.800780078007801e-14, -3.4409178647256503e-11, -5.03336683462577e-10, 2.2994302569769822e-10
7.800780078007801e-14, 3.007638618872194e-10, 4.707409052500811e-10, -5.123514012642525e-10
7.800780078007801e-14, 5.511153970071367e-11, -4.314938014538699e-10, -4.365349001300732e-10
8.100810081008101e-14, 6.061045320771183e-11, -3.8190216108578684e-10, 4.592159184722129e-10
8.100810081008101e-14, -4.290183051827853e-10, 3.543551240478028e-10, 2.1741137276119817e-10
8.100810081008101e-14, -3.638978968358538e-10, 2.2479458177306972e-10, 5.7947002834949337e-11
8.100810081008101e-14, -2.807772571353744e-10, 1.279863285656623e-10, -2.709586013075532e-10
8.100810081008101e-14, -3.525700132908506e-11, 3.945996374301957e-11, 1.6222474624458976e-10
8.100810081008101e-14, 3.774298852339069e-11, 9.049492408145575e-11, -3.1437503668482046e-10
8.100810081008101e-14, 4.019673900471341e-11, 2.3119149115837486e-10, 2.5579739296487483e-10
8.100810081008101e-14, -3.309921769278749e-11, -5.043753612082619e-10, 2.3038483945357254e-10
8.100810081008101e-14, 3.0191742530639047e-10, 4.709602007139224e-10, -5.129732727709422e-10
8.100810081008101e-14, 5.5320785981616115e-11, -4.310785666273937e-10, -4.357136002558024e-10
8.4008400840084e-14, 5.931673526612138e-11, -3.8221923783242436e-10, 4.589898882482203e-10
8.4008400840084e-14, -4.2880399480756147e-10, 3.5492549258276254e-10, 2.1705421497899587e-10
8.4008400840084e-14, -3.6412867364219735e-10, 2.2596198406547364e-10, 5.876106589154893e-11
8.4008400840084e-14, -2.813645439770607e-10, 1.2769806909779234e-10, -2.716563503889204e-10
8.4008400840084e-14, -3.521959914057704e-11, 3.903461194015652e-11, 1.6303703084061466e-10
8.4008400840084e-14, 3.705389245620473e-11, 8.972698847054964e-11, -3.1381154615539805e-10
8.4008400840084e-14, 4.007313344360379e-11, 2.3165649141508642e-10, 2.54247249747756e-10
